timestamp,location,tweet,username,all_hashtags,followers_count
2022-01-08 09:52:22+00:00,Germany,b'@THEMRHORNDOG @POTUS People change and get better. Why did you want to pull him down?',b'KT_Hamilton1969',[],301
2022-01-08 09:52:20+00:00,,"b""@POTUS keep your predictions you warned me it's time for me to change it""",b'phillipmacon2',[],1
2022-01-08 09:52:02+00:00,,"b""@POTUS and children you cannot undo English by saying it backwards it doesn't work like that it doesn't even sound in reverse reversion means to get evolved is what they think reversion means to rewrite history of the future predictions""",b'phillipmacon2',[],1
2022-01-08 09:52:00+00:00,,b'@AmbShinn And today he bombed Tigray capital with drones again @POTUS @SecBlinken',b'Mar69216442',[],10
2022-01-08 09:51:43+00:00,"Victoria Island, Nigeria",b'@POTUS Nice done Mr president Biden',b'AyoolaSaheed16',[],776
2022-01-08 09:51:40+00:00,,b'@WorldBank Thank you for choosing business over human rights in Uganda. Your funds to Uganda are the reason for our excessive suffering. STOP YOUR HYPOCRISY &amp; DITCH THE DICTATOR #Article3UG #RiseupUg #WeAreRemovingADictator @HouseFloor  @SenateFloor  @SecBlinken @POTUS  @DOJgov  @DOJNatSec',b'SaidiSa10670309',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",154
2022-01-08 09:51:31+00:00,,b'@Slimshabby18 @US_FDA @POTUS @elonmusk @mikalche @ABonTV Jokes! What a bunch of BS!',b'LeighLucia1981',[],5
2022-01-08 09:51:26+00:00,,"b'@WorldBank The number of human rights abuses in Uganda can no longer be ignored. Innocent citizens are kidnapped, tortured &amp; most go missing never to be found! Even journalists are suffocated to report the truth. #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding @POTUS @VP'",b'SaidiSa10670309',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",154
2022-01-08 09:51:13+00:00,,b'@newsmax Ahh I see clearly now.. hurry pass the vaccine!! You sound like someone I can trust!! @POTUS',b'sabflame21',[],12
2022-01-08 09:51:10+00:00,,b'@NewsHour @ZainAsher @POTUS @MSNFrance @JdeQuebec @BBCWorld #TigrayGenocide #Tigray  #Tigrixit  @FoxNews @martinplaut @RAbdiAnalyst @BorisJohnson @RadioMARCA  @nimaelbagir @Corriere @eucopresident  @wdavison10  price of keeping the united Ethiopia must not be the crushing #Tegaru',b'GoitomAsgedom',"['TigrayGenocide', 'Tigray', 'Tigrixit', 'Tegaru']",5
2022-01-08 09:51:01+00:00,,"b""@batten_von @POTUS Illegal??? Theirs arrest was legal, but their release wasn't. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f""",b'Lemonhe53790295',[],394
2022-01-08 09:50:55+00:00,,"b""@sambitswaraj @nsitharaman @AmitShah @rashtrapatibhvn @POTUS @BillGates @narendramodi @HHShkMohd  Please call my own Honarable PM and forward my appeal once . My father can't speak now but he cries  for only son .Dear all Honorable please help me bring my only brother for us.""",b'Godifyouexistaa',[],54
2022-01-08 09:50:55+00:00,,b'The air cold by -8.277777777777779 degrees xo @ScottMorrisonMP @POTUS more like pootus',b'diorreah',[],4
2022-01-08 09:50:51+00:00,,"b""@WorldBank Act in Uganda now. It's too much. People have lost lives, and others are crippled. We want actions &amp; sanctions against @KagutaMuseveni's regime. Museveni must go. #RiseUpUg  #Article3UG  #WeAreRemovingADictator #UgandaIsBleeding  @IMFNews @UN @IntlCrimCourt  @POTUS @SecBlinken""",b'SaidiSa10670309',"['RiseUpUg', 'Article3UG', 'WeAreRemovingADictator', 'UgandaIsBleeding']",154
2022-01-08 09:50:46+00:00,זְאֵב,b'@POTUS @JoeBiden i dont forguet you',b'LGallegos23',[],449
2022-01-08 09:50:40+00:00,,"b""@POTUS my two grandparents males you have one arguing about the farm and the other arguing about the store and I'm sitting in the middle with the warehouse in the industry trying to connect""",b'phillipmacon2',[],1
2022-01-08 09:50:32+00:00,"Berlin, MD",b'@casssemyon @SpeakerPelosi @POTUS Wonder if she will rip up his speech. Hopefully this will be your last invitation to a President. Hope Joe takes a nap. That\xe2\x80\x99s pretty late for him.',b'lumpy07',[],174
2022-01-08 09:50:30+00:00,,"b""@WhiteHouse Muderer @KagutaMuseveni is killing moslems in Uganda b'se he wants to get funds from the international communities since he knows it that all the international terrorist groups are moslems. He's is the terrorist himself not the moslems in Uganda #RiseupUg #Article3Ug @POTUS @VP https://t.co/l63AnUdz2i""",b'Aliceugandangal',"['RiseupUg', 'Article3Ug']",102
2022-01-08 09:50:23+00:00,Tigray ,b'\xf0\x9f\x94\xb4#MekelleUnderAttack \xf0\x9f\x94\xb4#StopBombingTigray  \xf0\x9f\x94\xb4#StopBombingCivilians  \xf0\x9f\x94\xb4#NoFlyZoneInTigray  \xf0\x9f\x94\xb4#StopArmingEthiopia  \xf0\x9f\x94\xb4#StopTigrayGenocide  \xf0\x9f\x94\xb4Drop Food Not Bomb \xe2\x80\xbc\xef\xb8\x8f \xf0\x9f\x94\xb4Act Now !! @UN @mbachelet @JosepBorrellF @PressSec @USAmbUN @POTUS @VP @SecBlinken @StateDeptSpox @JeffreyFeltman1 https://t.co/mxLOHjng0Y',b'FilmonGhiwet',"['MekelleUnderAttack', 'StopBombingTigray', 'StopBombingCivilians', 'NoFlyZoneInTigray', 'StopArmingEthiopia', 'StopTigrayGenocide']",2726
2022-01-08 09:50:23+00:00,,b'@LoneSta56810307 @mr_games2021 @POTUS How do you know Biden\xe2\x80\x99s been asleep since 4pm? Are you with him? Stop lying and stop parroting what idiots on social media say.',b'sbbmuud',[],369
2022-01-08 09:50:20+00:00,זְאֵב,b'@POTUS @JoeBiden thank for safe kid in jails',b'LGallegos23',[],449
2022-01-08 09:50:18+00:00,"California, USA","b""@WhiteHouse The international community will come running with relief funds when the situation in Uganda gets out of hand My qn is: what's more costly, prevention or cure? #RiseUpUg #Article3UG #UgandaIsBleeding #FreeAllPoliticalPrisonersinUganda @UN @VP @ICC @POTUS @WorldBank @TheEconomist https://t.co/eQ1NEuAD4U""",b'Bobnama1',"['RiseUpUg', 'Article3UG', 'UgandaIsBleeding', 'FreeAllPoliticalPrisonersinUganda']",362
2022-01-08 09:50:16+00:00,World,b'@POTUS Now you can have anything and ship it anywhere free worldwide https://t.co/B9cgVg3HPP',b'Ahsan1Pakistan',[],142
2022-01-08 09:50:09+00:00,I am Tigrayan,"b'#Breaking 56 IDPs were killed in todays drone attack in Dedebit, #Tigray. The IDPs were forcefully displaced from Western Tigray by Amhara armed militias! @JosepBorrellF @SecBlinken @POTUS @UN_HRC @vickyford @antonioguterres @hrw @amnesty'",b'GezaeBGH',"['Breaking', 'Tigray']",1916
2022-01-08 09:50:02+00:00,,"b""@WorldBank Friends of the Dictator, why do you protect killers? Why don't you stop supporting dictatorship governance? #Article3UG #RiseupUg #WeAreRemovingADictator  @HouseForeign  @HouseFloor  @SecBlinken  @SenateFloor  @UN @coe  @UKParliament  @Europarl_EN  @POTUS @VP  @UNHumanRights""",b'SaidiSa10670309',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",154
2022-01-08 09:49:56+00:00,,"b'You won\xe2\x80\x99t see it coming. .@JesseKellyDC .@KyleKulinski .@MattWalshBlog .@POTUS Mr. McMahon comes face-to-face with \xe2\x80\x9cThe Fiend\xe2\x80\x9d Bray Wyatt: SmackDown, A... https://t.co/g5VPq3C485 via @YouTube'",b'jeffmatt_us',[],864
2022-01-08 09:49:47+00:00,,"b'@WorldBank Stop sponsoring #AGenocidelnUganda by giving loans to dictator Museveni, in the name of Uganda; to promote the fake Covid19 results by poisoning decent Ugandans for funds from you. #Article3UG #RiseupUg #WeAreRemovingADictator  #UgandaIsBleeding @POTUS @VP @hrw @eu_eeas  @EUatUN'",b'SaidiSa10670309',"['AGenocidelnUganda', 'Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",154
2022-01-08 09:49:40+00:00,,"b'@POTUS Do you honestly think people are stupid, it was not American rescue plan it was the lifting of covid restrictions so people could go back to work, you are totally incompetent'",b'RonSinPA',[],4
2022-01-08 09:49:36+00:00,"Boston, MA, USA","b'@LiSur @POTUS Maybe we should also try ""voting rights near me"". This presidenting thing is easy.'",b'Plutor',[],255
2022-01-08 09:49:33+00:00,Monaco,"b""@GretaThunberg Yeah, but you are just blathering about the climate change while GM makes 200,000 oil-based cars EACH MONTH and all you do is hiring a dumb agency. Why don't you WALK THE WALK? The @POTUS wants low oil price. You do... nothing essentially! Shame on you!""",b'DrPCJustice',[],7
2022-01-08 09:49:28+00:00,"Manhattan, NY","b""@ABC7NY If the virus is raging worse than before, why don't we get a new batch of stimulus checks??? No, I'm dead-serious. @POTUS. \xf0\x9f\x98\x89""",b'ITSmith9',[],15
2022-01-08 09:49:25+00:00,,"b""@WorldBank If you can't say anything about the brutality &amp; killings of the election participants, you're useless. #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding #MuseveniStopKillingUgandans #FreeAllPoliticalPrisonersinUganda @SecBlinken @IntlCrimCourt @POTUS @UN @VP  @coe https://t.co/MwvzZksYeM""",b'NooraAh63208918',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding', 'MuseveniStopKillingUgandans', 'FreeAllPoliticalPrisonersinUganda']",113
2022-01-08 09:49:22+00:00,,b'@POTUS charities get a non-profit I had handle your function by the WIC standard and you men you have a wic from your mother accepted just like if you were still her child in her house',b'phillipmacon2',[],1
2022-01-08 09:49:22+00:00,,"b""@WorldBank Stop lending the illegitimate gov't of @KagutaMuseveni, it's killing &amp; torturing its own citizens. Plus blackmailing, oppressing, persecuting &amp; suppressing the opposition esp @NUP_Ug (NUP). #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding  @VP @UN @G7 @POTUS @coe""",b'SaidiSa10670309',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",154
2022-01-08 09:49:21+00:00,Oregon,b'\xf0\x9f\x92\x99 Sidney https://t.co/OHBm39HcZi',b'CherylTConway1',[],282
2022-01-08 09:49:08+00:00,,"b'Eritrean forces have occupied #Irob land since the genocidal war was waged on Tigray, in total communications blackout. Food aid is blocked, existing crops were burned or looted. When will they be removed &amp; held accountable? #1YearIrobMassacre @VP @POTUS @StateDept @eu_eeas'",b'Ngsti39314807',"['Irob', '1YearIrobMassacre']",683
2022-01-08 09:49:03+00:00,,"b'""In one Irob village called Gamada, Eritrean forces killed countless young students and threw their bodies in the river. They then told the parents of those killed not to remove the bodies from the river.""  https://t.co/Vc54Yn1Wc2   @POTUS @StateDept @UN_HRC #1YearIrobMassacre'",b'Ngsti39314807',['1YearIrobMassacre'],683
2022-01-08 09:48:35+00:00,,"b'@POTUS Peace be upon you, Mr. President. I hope for your help in seeking asylum after America. My family and I are an Iraqi citizen. I have been residing in Turkey for more than seven years. I am looking for a home for me and my family, especially the future of my child in all respects'",b'SaddamAlsafoo4',[],0
2022-01-08 09:48:31+00:00,זְאֵב,b'@POTUS @JoeBiden GOD say me com%ign this for usa 7 year ago https://t.co/Y5qoF5aEDC',b'LGallegos23',[],449
2022-01-08 09:48:31+00:00,,b'@POTUS ghetto children the rest of the world want to know how poor you was as a child just tell him somebody collected donations for me I had nothing he taught me skill so I can contribute then what I had was mine I ate it it was candy the sweetest things in life are part not get',b'phillipmacon2',[],1
2022-01-08 09:48:29+00:00,"Las Vegas, NV",b'@bean2030 @JamiRheaB @mayoroflasvegas @POTUS @LASairport They have masks just pulled down while outside for the second of the picture.',b'Narfnampil',[],3703
2022-01-08 09:48:28+00:00,,b'@kurtbardella @POTUS @thereidout Thank you!',b'shryBaker',[],18
2022-01-08 09:48:25+00:00,,"b'@WorldBank Stop sponsoring #AGenocidelnUganda by giving loans to dictator Museveni, in the name of Uganda; to promote the fake Covid19 results by poisoning decent Ugandans for funds from you. #Article3UG #RiseupUg #WeAreRemovingADictator  #UgandaIsBleeding @POTUS @VP @hrw @eu_eeas  @EUatUN https://t.co/6BB9TS6yuw'",b'Civilians94',"['AGenocidelnUganda', 'Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",863
2022-01-08 09:48:03+00:00,,"b""@WorldBank @KagutaMuseveni's security agencies: must stop killing innocent Ugandans at night, then in the morning; masquerade as saviors Must watch: https://t.co/EKDl7ymV2X #Article3UG #RiseupUg #WeAreRemovingADictator  @HouseForeign  @VP @coe  @POTUS  @SenateFloor  @HouseFloor  @SecBlinken""",b'SaidiSa10670309',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",154
2022-01-08 09:48:00+00:00,"Myrtle Beach, SC",b'God @CNNPolitics why are you so despicable towards @POTUS not only for this but the vaccine afghans &amp; more why you want trump again lord save us https://t.co/hzJZti2oKK',b'fabthefrenchie',[],150
2022-01-08 09:47:50+00:00,,"b""@WorldBank Stop lending the illegitimate gov't of @KagutaMuseveni, it's killing &amp; torturing its own citizens. Plus blackmailing, oppressing, persecuting &amp; suppressing the opposition esp @NUP_Ug (NUP). #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding  @VP @UN @G7 @POTUS @coe https://t.co/dmTa1L58dx""",b'Civilians94',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",863
2022-01-08 09:47:50+00:00,World.,b'@ltgrusselhonore @NancyCushman @POTUS @VP @SenSchumer @SpeakerPelosi @JoeNBC @MadisonSiriusXM @jimsciutto @JohnMcCain @repjohnlewis @RepCummings @HillaryClinton @JoeBiden Nasty Pandemic New New (Virus+Vaccines) Exploiting Large Sized Irrational Criminal Sinful (Anti-Democratic/Fascist) Personal Family-Wealth Making Bio-Terrorists (@BarackObama+@MichelleObama +SusanRice+@ObamaFoundation+@JeffBezos+@BillGates+@amazon+@netflix+@Uber+@tonywest+Anthony',b'An1WorldGovt',[],484
2022-01-08 09:47:49+00:00,✈️Wherever I Lay My Hat...,"b""@Americanism37 @POTUS That's not God, that's your President...""",b'Heraznl',[],24
2022-01-08 09:47:49+00:00,,b'yes. In the end all you have left is the stock market.. Please protect it well! @POTUS https://t.co/y8r11qEQFE',b'JJ05731127',[],219
2022-01-08 09:47:44+00:00,,"b""@WorldBank We're tired of injustices going on in our country Uganda, impunity, extrajudicial killings of innocent civilians, excess force used by the military &amp; police, etc. https://t.co/oPTENFhzre #Article3UG #RiseupUg #WeAreRemovingADictator  #UgandaIsBleeding @POTUS @eu_eeas @hrw @UN""",b'NooraAh63208918',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",113
2022-01-08 09:47:42+00:00,,"b'@JJSchroden @POTUS ""If this world does not remain except for one day, (Zaidah mention in his hadith) ""then Allah will extend that day,"" (Sahih Hadith). Muhammad Qasim has also seen an exact dream like this years ago. Could he be the Imam Mahdi? Qasim doesn\'t make this claim. https://t.co/7y7gKxC6e6 https://t.co/gNPlhyQJSU'",b'SMajeurs',[],11
2022-01-08 09:47:34+00:00,Italia,"b'Staff at Ayder Hospital in Mekelle, #Tigray say they are running out of therapeutic foods to treat children like Surafeal\xf0\x9f\x91\x87. #EndTigraySiege NOW. @SenatorRisch @RepGregoryMeeks @RepMcCaul @SecBlinken @POTUS @StateDeptSpox @USAmbUN @SenatorMenendez https://t.co/mBHrll39bW'",b'muluFsh',"['Tigray', 'EndTigraySiege']",3311
2022-01-08 09:47:33+00:00,,"b""@WorldBank If you can't say anything about the brutality &amp; killings of the election participants, you're useless. #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding #MuseveniStopKillingUgandans #FreeAllPoliticalPrisonersinUganda @SecBlinken @IntlCrimCourt @POTUS @UN @VP  @coe""",b'SaidiSa10670309',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding', 'MuseveniStopKillingUgandans', 'FreeAllPoliticalPrisonersinUganda']",154
2022-01-08 09:47:26+00:00,"Hornchurch , London",b'@POTUS How can you claim credit for the largest drop in unemployment after Covid? Just claim credit for assisting people gain employment and congratulate the employers!',b'dannywhite2206',[],41
2022-01-08 09:47:10+00:00,,"b""@WorldBank We're tired of injustices going on in our country Uganda, impunity, extrajudicial killings of innocent civilians, excess force used by the military &amp; police, etc. https://t.co/k9Vcoi6ppF #Article3UG #RiseupUg #WeAreRemovingADictator  #UgandaIsBleeding @POTUS @eu_eeas @hrw @UN""",b'SaidiSa10670309',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",154
2022-01-08 09:47:00+00:00,,"b""When @POTUS doesn't recognize Epiphany, I don't recognize @POTUS .""",b'janelglasson',[],26
2022-01-08 09:46:53+00:00,,"b'@WorldBank The number of human rights abuses in Uganda can no longer be ignored. Innocent citizens are kidnapped, tortured &amp; most go missing never to be found! Even journalists are suffocated to report the truth. #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding @POTUS @VP'",b'ZAfrica',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",29
2022-01-08 09:46:43+00:00,,"b'\xe2\x80\x9cOver the past 4 months, the UAE, Turkey, and Iran have quietly supplied @AbiyAhmedAli with some of the latest armed drones.\xe2\x80\x9d We\xe2\x80\x99re calling for economic sanctions on the Ethiopian govt and an arms embargo. Help us #StopDroneAttacks. @POTUS @VP @SecBlinken https://t.co/oNFG3aAGd6'",b'Hawiy2012',['StopDroneAttacks'],1707
2022-01-08 09:46:39+00:00,"Virginia, USA",b'I thought Moscow Mitch needed to see this so DMed it. 4% or less is a very healthy rate according to economists. So the knuckleheads in Congress with GEDs or daddy bought degrees may not realize the country has rallied despite Trump not because of him. https://t.co/oQNcEqQU1q',b'gardeningnut2',[],223
2022-01-08 09:46:32+00:00,,"b""@WorldBank We've enough doubts, approve your loans to the dictator at your own risk. You're not helping Ugandans but rather supporting a genocide. We're aware of your move to approve a loan to the junta @Kaguta. #Article3UG #RiseupUg #WeAreRemovingADictator  @AtlanticCouncil  @POTUS @coe""",b'SaidiSa10670309',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",154
2022-01-08 09:46:31+00:00,United States,b'From The 45th POTUS https://t.co/YYkHN0CRlz',b'SonYAHAWASHI',[],294
2022-01-08 09:46:28+00:00,,"b""@POTUS we have no time to be Marauders in the United States you all look for the land of the free I'm looking for the land of the Peace where was my father was born United States born of a union of territories a uniting of township to form the greatest nation in the world""",b'phillipmacon2',[],1
2022-01-08 09:46:19+00:00,,b'@ChrisCoons  @POTUS @SecBlinken @lindsaylohan @BBGAfrica @CNNAfrica @nimaelbagir @OneWorldCNN @BeckyCNN  Is this the positive moment you see in Ethiopia?? Children of Tigray dying of the deliberate man made famine and elderly &amp; the sick due to lack of Meds &amp; Now drone attacks too https://t.co/jwZIaFTLGq',b'KGgualTigray',[],172
2022-01-08 09:46:16+00:00,"New York, USA",b'@POTUS @FLOTUS @SecBlinken @BillGates @gatesfoundation @melindagates : India must be doing something right / better.   Cc: @AshwiniVaishnaw @ianuragthakur https://t.co/V0yhleqAcP',b'anjansengupta16',[],318
2022-01-08 09:46:16+00:00,,"b""@WorldBank Act in Uganda now. It's too much. People have lost lives, and others are crippled. We want actions &amp; sanctions against @KagutaMuseveni's regime. Museveni must go. #RiseUpUg  #Article3UG  #WeAreRemovingADictator #UgandaIsBleeding  @IMFNews @UN @IntlCrimCourt  @POTUS @SecBlinken""",b'ZAfrica',"['RiseUpUg', 'Article3UG', 'WeAreRemovingADictator', 'UgandaIsBleeding']",29
2022-01-08 09:46:10+00:00,"Earth, Sol System, Milky Way","b'@Lisa_Twaronite @Amy_From_Sydney @RBlooms2021 @Pops51215 @Keith__REDMOND @CrossBriton @ross_unborn @DemsAbroad @BernieGranny1 @timewarden1 @jgirl66 @dejafuuled @RedRocky31 @albertksfong1 @dfs3660 @SundeaMeow @Rox_annah @ReSisterChic @princess_kim_k @jensdad4biden @robertjlundberg @LoveMyKiaraM @noneejudi @uber_enigmatic @WilliamFPeters2 @TheDemocrats @MaxSteinerCA @POTUS @VP @WhiteHouse @StateDept @USTreasury Haha. Still in the grand scheme of things, I own very little.'",b'JezebelKat',[],4036
2022-01-08 09:46:10+00:00,"California, USA","b'@NabukenyaHajar1 @lianaug @TheEconomist @Parliament_Ug @StateDept @NUP_Ug @SecBlinken @POTUS Re: MPs to elect President Proposal\xe2\x80\xbc\xef\xb8\x8f  Stop misleading the public that evil proposal will save money! @StateHouseUg expenditure in 2021 was UGX 861.339 b, while @UgandaEC budget was UGX 274.11 b. https://t.co/s8tVhEtFH4 #RiseUpUg #Article3UG #UgandaIsBleeding @Parliament_Ug https://t.co/DX4wwd3Uq6'",b'Bobnama1',"['RiseUpUg', 'Article3UG', 'UgandaIsBleeding']",362
